FName,LName,Pos,Team,League,Age,Ht,Wt,Ins,Jps,Ft,3ps,Hnd,Pas,Orb,Drb,Psd,Prd,Stl,Blk,PF,Qkn,Jmp,Str,Sta,Pot.Ins,Pot.Jps,Pot.Ft,Pot.3ps,Pot.Hnd,Pot.Pas,Pot.Orb,Pot.Drb,Pot.Psd,Pot.Prd,Pot.Stl,Pot.Blk
Marvin,Bagley,PF,Rockets,RBSL,27,83,266,C-,B-,C ,A-,C ,F ,A+,A-,C ,D ,C ,B ,C ,B ,A ,C+,A-,C ,B ,C ,B ,C ,D ,A ,B ,C ,D ,C ,B 
Markelle,Fultz,PG,Spurs,RBSL,33,76,214,C ,B-,B-,B-,B ,C+,D-,C-,D ,C ,C ,C-,B-,A-,C ,C+,A-,C ,B ,B ,B ,B ,C ,F ,D ,D ,C ,C ,D 
Daniel,Martin,C,FA,,31,83,282,C ,D+,C+,F-,F+,F-,F ,D ,D-,F ,F-,D ,F ,F ,C ,C+,D ,C ,D ,B ,F ,F ,F ,F ,D ,F ,F ,F ,D 
Trevor,Lucas,PF,FA,,34,83,275,D-,D ,B-,F-,D ,F-,D+,D-,C ,F-,F ,F ,F ,F ,D ,B ,A-,D ,D ,B ,F ,D ,F ,D ,D ,D ,F ,F ,F 
Alvin,King,C,D-Hawks,D-RBSL,31,83,282,D-,D ,C ,F-,D ,F+,C-,C ,C+,D+,D ,C ,C-,F ,F+,A-,B-,F ,D ,C ,F ,D ,F ,D ,C ,C ,D ,D ,C 
Travis,McGregor,C,FA,,33,84,298,D-,D ,C+,F-,F+,F ,D+,D ,D ,F ,F-,D+,C+,F-,C-,A+,C ,D ,D ,B ,F ,F ,F ,D ,D ,D ,F ,F ,D 
Wendell,Carter,C,Hawks,RBSL,27,82,277,D+,C+,B ,B-,D+,B-,B ,A-,C ,D ,C-,B+,C-,C-,C-,A ,B ,D ,B ,B ,B ,D ,B ,B ,A ,C ,D ,D ,B 
Monty,Yarborough,C,D-Warriors,D-RBSL,32,83,280,D ,C+,C+,F-,C-,D-,D ,C ,B-,F+,D+,C ,C+,D ,B-,C ,A ,D ,C ,B ,F ,D ,F ,D ,C ,B ,F ,D ,C 
Douglas,Stout,PG,D-Nets,D-RBSL,26,77,216,C-,C+,A-,C ,C ,D-,F+,F-,F+,C ,D+,F+,B+,A-,C-,D+,C+,C ,C ,A ,C ,C ,D ,F ,F ,F ,C ,D ,F 
Oldrich,Luba,C,Timberwolves,RBSL,31,87,294,D+,C-,B ,F-,C-,C+,A+,A ,A-,C+,D+,A+,A+,C ,B-,B-,A-,D ,D ,B ,F ,D ,C ,A ,A ,B ,B ,D ,A 
Cristobal,Williams,PG,FA,,21,76,209,D ,D ,C ,D ,C+,C-,F ,D-,D-,C-,D ,F-,F+,A-,D ,C-,B ,D ,D ,C ,D ,C ,D ,F ,F ,D ,D ,D ,F 
Scott,Magill,C,FA,,34,80,256,D ,C ,A-,F+,D+,F ,D-,D ,C-,F ,F ,C ,C ,F-,C+,A ,C+,D ,C ,A ,F ,D ,F ,F ,D ,C ,F ,F ,C 
Rudolph,Wolf,C,D-Pistons,D-RBSL,25,86,268,D-,D+,C+,F-,D ,D-,D+,C ,C ,F-,F+,C ,D-,F ,D+,B-,C ,F ,D ,B ,F ,D ,D ,D ,C ,C ,F ,F ,C 
John,Faulkner,PG,D-Knicks,D-RBSL,24,77,188,F+,C-,A-,D ,C ,D ,D ,F+,F-,C-,C ,F-,A-,B+,D ,C+,B+,F ,D ,B ,D ,C ,D ,D ,F ,F ,D ,C ,F 
Arden,Moses,C,D-76ers,D-RBSL,32,83,286,D-,C-,D ,F-,C-,D ,C+,C-,C ,F+,C-,D ,C ,F-,D-,C+,B+,F ,D ,D ,F ,D ,D ,C ,C ,C ,F ,D ,D 
Chris,Adams,C,FA,,24,84,282,F+,C-,C+,F-,D-,D-,C ,C-,C-,F ,F-,C ,C-,F ,D-,A-,C ,D ,C ,C ,F ,D ,D ,C ,C ,D ,F ,F ,C 
Justin,Graves,C,D-Mavericks,D-RBSL,30,83,281,D-,D-,C ,F-,D+,D ,D-,C ,C ,F ,D-,C ,A-,D ,C ,B ,A ,F ,F ,C ,F ,D ,D ,F ,C ,C ,F ,D ,C 
Michael,Porter Jr.,PF,Bulls,RBSL,27,82,240,D ,C+,A ,C+,C-,D ,C-,D+,D ,D+,C ,C-,A-,B+,B-,B+,A-,D ,C ,A ,C ,C ,D ,D ,D ,D ,D ,C ,D 
Gil,De Urquiza,PG,FA,,24,74,185,D ,D+,C+,D ,C ,D+,F+,F ,F-,D ,C-,F-,B ,B ,C-,C+,B+,D ,D ,B ,D ,C ,D ,F ,F ,F ,D ,D ,F 
Donald,Kahler,PG,D-Nuggets,D-RBSL,26,71,181,D-,B ,B-,C+,C ,F+,F+,D-,F ,B ,C-,F ,A-,B ,C ,C ,B-,D ,B ,B ,C ,C ,F ,F ,D ,F ,B ,D ,F 
Hoyt,White,PG,FA,,23,72,173,F ,A ,B ,F ,B-,F ,F-,F ,F ,F+,C+,F-,C-,B ,C-,C-,C ,F ,A ,A ,F ,B ,F ,F ,F ,F ,D ,B ,F 
Kendrick,Delacruz,C,FA,,32,87,307,F+,D-,C-,F-,F+,F+,D-,D-,D+,F ,F ,D+,C+,F ,D-,A+,B ,F ,D ,C ,F ,F ,F ,F ,D ,D ,F ,F ,D 
Loren,Whitaker,PF,D-Knicks,D-RBSL,32,82,274,F ,C ,D ,F-,C-,F+,C ,B-,C ,D ,D ,B ,A-,D-,C ,C+,F+,F ,D ,D ,F ,D ,F ,C ,B ,C ,D ,D ,B 
Alvaro,Parker,C,FA,,34,84,292,D ,F ,C-,F-,F ,F+,F+,C-,C ,F ,D ,D ,C-,F-,D+,A-,C ,D ,F ,D ,F ,F ,F ,F ,D ,D ,F ,D ,D 
Matt,Marsh,C,FA,,31,82,279,D-,D+,F+,F-,C-,D-,F ,D-,B-,F+,D+,C+,C-,F-,D-,B+,B ,F ,D ,F ,F ,D ,D ,F ,F ,B ,F ,D ,C 
Zion,Williamson,PF,Draft,,19,79,285,C ,D ,C-,C ,C-,D ,C ,C+,C+,C-,C ,C+,A ,C+,A ,A ,B+,C ,C ,C ,C ,C ,D ,B ,A ,B ,C ,B ,B 
Waldo,Hesse,C,FA,,32,85,297,D-,D+,C+,F-,D-,F+,D-,D ,C ,D-,C ,D ,D-,F-,C-,A+,C ,D ,D ,B ,F ,F ,F ,F ,D ,D ,F ,C ,D 
Vincent,Laguna,PG,D-Mavericks,D-RBSL,25,73,181,D+,C ,B+,F-,C ,D ,F ,D ,F ,B-,C ,F ,B ,A ,C ,C ,A-,D ,C ,A ,F ,C ,D ,F ,D ,F ,B ,C ,F 
Charles,Hammel,PG,D-Jazz,D-RBSL,27,74,202,F+,C ,A-,C-,B ,C ,F-,D ,F-,C+,C ,F+,F-,A-,B-,B ,A ,F ,C ,A ,D ,B ,C ,F ,D ,F ,C ,C ,F 
Nacio,Escriva,C,FA,,35,84,295,C ,C ,B+,F+,C ,D-,C ,A-,C ,F ,F+,C-,C-,F-,D+,B+,D ,C ,D ,B ,F ,C ,D ,C ,A ,C ,F ,F ,D 
Harley,Davis,C,FA,,33,85,304,D ,C-,C+,F-,D+,F+,C ,C-,F+,F-,D ,D ,A ,D ,C+,A ,B-,D ,C ,B ,F ,D ,F ,C ,D ,F ,F ,D ,D 
Lucas,Moore,C,D-Knicks,D-RBSL,28,83,288,C ,C-,D+,F-,D-,F+,B ,C ,C+,D ,C+,C ,C ,F+,D+,B-,C ,C ,C ,D ,F ,D ,F ,B ,C ,B ,D ,C ,C 
Chauncey,Baker,C,FA,,30,83,287,D ,D+,B ,F-,D-,D ,F-,C-,B-,F ,F-,C-,C ,F-,D-,B ,C ,D ,D ,B ,F ,D ,D ,F ,D ,B ,F ,F ,C 
Hoyt,Christian,C,D-Mavericks,D-RBSL,32,83,291,F+,C ,C-,F ,C-,F+,B ,C-,C ,F ,D+,C ,F+,F-,F+,C ,C ,F ,C ,C ,F ,D ,F ,B ,D ,C ,F ,D ,C 
Joseph,Warnock,C,D-Lakers,D-RBSL,29,81,266,B ,C-,A-,D ,D+,F+,C+,D ,D-,F+,F+,C-,C-,F ,C-,A-,B ,B ,D ,B ,D ,D ,F ,C ,D ,F ,F ,D ,D 
Ronald,Drayton,PF,D-Timberwolves,D-RBSL,32,83,276,D-,C-,B-,D-,D ,F+,D-,F ,C+,F+,C ,C ,F-,D ,F+,C+,B+,D ,D ,B ,F ,D ,F ,F ,F ,C ,F ,C ,C 
Michael,Jones,PG,FA,,25,72,172,A ,C ,A ,A-,C ,C+,C ,D-,F+,F ,D+,F-,C ,A ,D-,C+,A-,A ,C ,A ,B ,C ,B ,C ,D ,F ,F ,C ,F 
Pascual,Alkorta,C,Bulls,RBSL,34,85,302,C-,C ,B ,D-,C+,C ,C+,B ,B+,C-,C ,B ,C+,F ,D-,A-,C+,C ,D ,B ,F ,C ,C ,B ,B ,B ,D ,C ,B 
Andrew,Fawcett,SG,FA,,21,77,206,F+,D-,C+,D-,D ,F+,F ,F ,F-,C-,F ,F ,C ,B ,D-,C+,C+,D ,D ,C ,D ,C ,D ,F ,F ,F ,C ,F ,F 
Deandre,Ayton,C,Thunder,RBSL,27,85,299,B ,A-,C+,F+,C ,C ,A-,A ,C+,C ,C-,A-,C+,C+,A-,A ,A+,B ,A ,B ,C ,C ,C ,A ,A ,C ,C ,D ,A 
Ja,Morant,PG,Draft,,20,75,174,C ,C ,B ,C ,C+,C ,F-,F ,F ,C ,C-,F ,A ,A ,A ,C-,A ,B ,B ,B ,B ,A ,B ,D ,D ,D ,B ,B ,D 
Carlton,Baker,SG,D-Lakers,D-RBSL,24,75,180,D-,D+,C ,D+,C ,C ,D-,D-,F ,B+,D+,F ,C+,A-,C ,C+,A ,D ,D ,C ,D ,C ,C ,F ,F ,F ,B ,D ,F 
Thad,Boudreaux,PG,Magic,RBSL,22,80,237,C ,C-,B-,C ,C ,D+,B-,C ,C ,D-,D ,D-,A-,A-,B+,C ,A ,B ,C ,B ,B ,B ,C ,B ,B ,A ,D ,D ,D 
Jose,Goodwin,C,D-Pelicans,D-RBSL,30,85,300,C-,C ,B-,F-,D-,D ,A-,C-,C+,F ,F+,C ,C+,F+,C ,A-,C ,D ,C ,B ,F ,F ,D ,B ,D ,C ,F ,D ,C 
John,Morris,C,D-Clippers,D-RBSL,32,85,299,D-,C ,C-,F-,D+,F ,C+,A-,C-,F ,F+,C ,D+,F-,D-,A-,D+,D ,C ,C ,F ,D ,F ,C ,B ,D ,F ,D ,C 
Chris,Stephens,C,FA,,32,84,282,D-,C-,C ,F-,F-,F-,C ,D-,C-,F-,F ,C-,C ,F+,D ,B-,C ,D ,D ,C ,F ,F ,F ,D ,D ,D ,F ,F ,D 
Thomas,Evans,PG,FA,,25,72,210,D-,B-,A-,F+,C ,D+,D+,D-,F-,D+,C ,F ,B ,A-,D+,C ,A-,D ,B ,A ,F ,C ,D ,D ,F ,F ,D ,D ,F 
RJ,Barrett,SF,Draft,,19,79,203,C ,D ,C-,C-,C ,C-,F ,C ,D ,C-,F ,F ,B+,A-,C+,C-,A ,B ,C ,C ,B ,C ,C ,D ,B ,C ,C ,D ,D 
Daniel,Bond,PF,Thunder,RBSL,35,83,288,D+,C-,A ,F-,C+,C-,B ,C ,C+,C ,C-,A-,A+,D+,D ,C ,C ,D ,C ,A ,F ,C ,D ,B ,C ,C ,C ,D ,B 
Vasya,Krishtoforich,PG,D-Pistons,D-RBSL,28,72,172,F-,A-,A ,C-,B-,D ,F ,F-,F-,C ,C ,F ,A-,B+,C-,D-,A ,F ,A ,A ,D ,B ,D ,F ,F ,F ,C ,C ,F 
DeAndre,Hunter,SF,Draft,,20,79,225,D-,C ,C+,C+,D+,F+,F ,F+,D ,C ,F-,F ,B-,C+,C ,C ,A-,D ,B ,A ,A ,C ,D ,D ,D ,C ,C ,F ,D 
Morton,Peterson,C,D-Cavs,D-RBSL,33,84,292,D+,D+,D+,D-,D+,D ,C-,D-,C-,D ,D+,C ,C ,D ,A-,B+,A-,D ,D ,D ,F ,D ,D ,D ,D ,D ,D ,D ,C 
Jeffrey,Chee,C,D-Suns,D-RBSL,24,83,270,C ,C-,C-,F+,F+,F ,D-,C ,B-,F ,F+,D+,B ,C-,C+,C+,A-,C ,C ,D ,D ,D ,F ,F ,C ,B ,F ,D ,D 
Man,Dilley,C,Kings,RBSL,31,83,286,B-,D+,B-,F-,C+,D ,A-,B ,A-,C ,C ,A-,F-,C-,C ,B ,B-,B ,D ,B ,F ,C ,D ,B ,B ,A ,C ,C ,A 
Jerrell,Snider,PG,D-Clippers,D-RBSL,23,76,211,F+,C+,B ,D ,C-,D ,F+,F+,F ,A-,C+,F ,A ,A ,C ,C ,B-,F ,C ,B ,D ,D ,D ,F ,D ,F ,A ,B ,F 
Darius,Garland,PG,Draft,,19,74,175,C-,C+,C+,C+,C+,C-,F ,D-,F+,C ,F+,D-,B ,A ,B ,D+,A-,D ,B ,B ,B ,C ,C ,F ,D ,D ,B ,D ,D 
Dudley,Hooper,C,D-Clippers,D-RBSL,30,84,294,C-,C ,C ,F-,C-,D-,F+,C-,B-,F ,F ,C+,C ,F ,D+,A-,C ,D ,C ,C ,F ,D ,F ,F ,D ,B ,F ,F ,C 
Silas,Fielding,C,FA,,34,83,282,F ,D ,C ,F-,F+,F ,C-,D ,C ,F-,F-,F+,C-,F-,D-,C ,D ,F ,D ,C ,F ,F ,F ,D ,D ,D ,F ,F ,F 
Terrence,Calhoun,SG,D-Jazz,D-RBSL,25,78,207,D+,C ,C ,D-,F+,F ,F-,D+,F-,B ,C-,D+,F+,C+,B ,B-,A-,D ,C ,C ,D ,D ,F ,F ,D ,F ,B ,D ,C 
Kelly,Frank,PF,FA,,30,80,260,D-,F ,C ,F-,D ,F+,D+,C-,D+,F ,F+,C-,C ,D ,C ,A+,B+,F ,F ,C ,F ,D ,F ,D ,D ,D ,F ,F ,D 
Newton,Jones,SF,Hawks,RBSL,25,77,211,D+,C ,B ,D+,D-,F ,F+,C-,F ,B+,D+,D ,B ,B+,C ,B+,A ,D ,C ,A ,D ,D ,F ,F ,D ,F ,A ,D ,D 
Ivory,Gallo,C,D-Warriors,D-RBSL,23,83,231,D ,D ,C ,F-,D-,F ,C+,A-,C ,D-,D-,C ,C ,F ,C ,C+,C-,D ,D ,C ,F ,D ,D ,B ,A ,C ,D ,D ,C 
Ernest,Gonzalez,SG,FA,,23,77,206,F ,C-,C ,F+,C-,F ,F ,F+,F+,D-,C ,F+,D+,B-,D ,B+,C+,F ,C ,B ,F ,C ,F ,F ,D ,F ,D ,C ,D 
Herschel,Moore,SG,D-Nets,D-RBSL,23,77,213,C ,C ,B ,C ,D+,F+,F ,F+,D-,D+,D ,F ,D ,A ,B ,C ,B-,C ,C ,B ,C ,D ,F ,F ,F ,F ,D ,D ,F 
Stefan,Case,SF,D-Heat,D-RBSL,25,76,206,F+,A-,A ,D+,C+,D ,D-,D-,F+,C+,C-,F ,C-,C+,C ,B+,B+,D ,B ,A ,D ,C ,D ,D ,D ,D ,B ,D ,F 
Greyne,Obasanho,C,D-Pistons,D-RBSL,32,84,293,D-,C-,C ,F-,D-,F+,C ,C ,C+,F ,D-,B ,B ,F+,C ,A-,D+,D ,D ,C ,F ,F ,F ,C ,C ,C ,F ,F ,B 
Joseph,Jackson,C,Knicks,RBSL,33,86,309,F-,F ,C ,F-,B-,C-,A-,B ,D ,D-,F+,B+,A+,D+,B-,B ,A+,F ,F ,C ,F ,B ,D ,B ,B ,D ,F ,F ,B 
John,Greer,PG,D-Nets,D-RBSL,25,67,206,C-,C ,C ,F+,C ,D+,F-,C-,F ,C-,C ,F ,C ,A ,B-,C-,A-,D ,C ,C ,F ,C ,D ,F ,D ,F ,D ,C ,F 
Tom,Lowe,C,D-Thunder,D-RBSL,24,84,223,D-,D+,D ,F-,D ,F ,C-,C-,C+,D ,F+,C ,B ,D-,D-,B-,C+,D ,C ,D ,F ,C ,F ,C ,C ,B ,D ,D ,C 
Kobe,Hernandez,C,D-Pelicans,D-RBSL,23,83,271,C ,D ,D+,F-,D-,F ,D+,C-,C ,F ,F-,C ,D-,F+,C-,C+,C ,C ,D ,D ,F ,D ,F ,D ,D ,C ,F ,F ,C 
Thomas,Lovelady,PF,Wizards,RBSL,23,80,203,C ,C ,C+,C+,B ,C ,D ,C+,D+,C-,C-,C+,A ,A-,A ,C ,A ,C ,C ,B ,B ,B ,C ,D ,C ,D ,C ,C ,B 
Lonzo,Ball,PG,Lakers,RBSL,33,78,218,D+,C ,C+,A-,C+,B ,C ,B ,C+,B+,B+,C+,B-,A ,C ,B-,B-,D ,C ,B ,B ,B ,B ,C ,B ,C ,B ,B ,C 
Michael,Whitlock,C,FA,,31,82,280,F+,C-,C ,F-,D-,D-,C-,D+,D+,F+,D-,D+,A+,D ,B ,A+,B-,F ,D ,C ,F ,D ,D ,D ,D ,D ,F ,D ,D 
Joesph,Brown,SG,FA,,22,78,217,F ,D+,B ,D+,C ,F+,F+,D-,F-,C ,D ,F-,A ,B-,C ,C-,C+,F ,C ,B ,D ,B ,F ,F ,D ,F ,C ,D ,F 
Jayson,Tatum,SF,FA,,33,80,239,C-,C+,B ,C+,C ,D-,D ,C ,D ,C-,C ,C ,B-,C ,C-,C ,A ,D ,C ,A ,C ,C ,F ,D ,C ,D ,D ,D ,C 
Bohuslav,Kochevar,SG,Kings,RBSL,21,75,163,C-,C ,B-,C+,B-,C-,F+,C ,D ,D+,C-,D ,C+,A+,B-,D+,A ,C ,B ,B ,B ,B ,C ,D ,C ,D ,D ,C ,D 
Stanislav,Kostic,C,D-Suns,D-RBSL,31,87,308,C ,F+,B-,D-,D ,F ,C+,C ,C ,F-,F-,C ,B-,F-,F-,A ,D+,C ,F ,B ,D ,D ,F ,C ,C ,C ,F ,F ,C 
Clinton,Williams,SG,FA,,23,74,225,D-,C ,B+,D+,D+,F ,F+,F-,F ,C+,D ,F-,C+,B ,C ,C-,C+,D ,C ,B ,D ,D ,F ,F ,F ,F ,C ,D ,F 
Adam,Anderson,C,FA,,34,82,277,F ,D-,C ,F-,C-,F-,D+,C ,C ,F ,F-,F+,F+,F-,F+,A ,C-,F ,D ,C ,F ,D ,F ,D ,C ,C ,F ,F ,F 
Junior,Jones,C,D-Hornets,D-RBSL,30,84,297,D-,C-,C+,F-,D+,F+,C ,C-,C-,D-,F+,C ,A+,F-,D+,A ,C ,F ,C ,B ,F ,D ,F ,C ,D ,C ,D ,F ,C 
Kurtis,Townsend,C,FA,,30,84,296,D-,D ,D ,F-,D+,F+,D-,C ,D+,F+,D ,C+,C ,F-,C+,A-,C-,D ,D ,D ,F ,D ,F ,F ,C ,D ,D ,D ,C 
Jarrett,Culver,SG,Draft,,20,78,195,D+,C ,C ,C-,C ,D ,F-,C-,F+,C ,C-,F ,B+,B+,B+,C-,C ,B ,A ,B ,C ,B ,D ,D ,C ,D ,B ,B ,D 
Trae,Young,PG,Suns,RBSL,27,74,183,D+,A-,B+,A ,C+,A-,F ,C-,F ,F+,C ,F+,A ,A-,C-,D ,A+,D ,A ,A ,A ,C ,A ,F ,D ,F ,D ,C ,F 
Donato,Lopez,C,D-Hornets,D-RBSL,33,83,287,F+,C ,C-,C ,D+,D-,C-,B-,C ,F-,F+,D ,C+,F+,A ,C+,C-,F ,C ,D ,C ,D ,F ,D ,B ,C ,F ,F ,D 
De'Aaron,Fox,PG,Kings,RBSL,33,75,197,C-,C ,B ,C ,C+,C ,F ,D+,F+,C ,B+,F+,C+,A-,A-,C-,A-,C ,C ,B ,C ,C ,D ,F ,D ,D ,C ,B ,F 
Jonathan,Isaac,PF,Thunder,RBSL,33,82,262,D ,C ,B+,C ,C-,D-,C ,C+,C ,C ,C+,B-,C+,C ,C ,B-,C ,D ,D ,B ,C ,D ,D ,C ,C ,C ,C ,B ,B 
Coby,White,PG,Draft,,19,77,185,C-,C ,B ,C ,C ,C-,F ,F ,F ,C ,D-,F ,C+,A-,C ,D+,A ,B ,B ,B ,B ,B ,C ,F ,D ,D ,B ,C ,D 
Albert,Hernandez,SG,D-Trail Blazers,D-RBSL,26,77,194,C-,A ,B ,F ,B ,F ,D+,C ,F ,D-,C-,F+,C ,C+,B ,B-,C ,D ,A ,B ,F ,B ,F ,D ,C ,F ,D ,D ,F 
Shawn,Schoen,C,D-Magic,D-RBSL,29,83,282,F+,C-,D ,F-,D+,F ,B+,C ,B ,F ,D-,F ,D+,D ,C ,A-,A-,F ,D ,D ,F ,D ,F ,B ,C ,B ,F ,F ,F 
Roosevelt,Montenegro,SG,Bulls,RBSL,25,78,220,C ,A-,B ,B ,C ,C-,C ,C+,B-,A-,A ,C-,C-,A+,B+,C ,A ,C ,B ,B ,B ,C ,D ,D ,C ,B ,A ,A ,D 
Emiliano,Albanese,SG,FA,,24,76,225,D-,D ,B-,C-,D-,F ,D-,C ,F ,D-,C-,F ,B+,A-,C ,C ,A ,F ,D ,B ,D ,F ,F ,F ,C ,F ,D ,D ,F 
Jaxson,Hayes,PF,Draft,,19,83,220,C ,F+,B ,F-,F ,F-,C ,C ,B-,D-,D-,A-,F ,D+,C+,B+,C+,B ,D ,B ,F ,D ,F ,C ,C ,B ,D ,D ,A 
Harold,Tucker,PG,FA,,17,72,166,F ,D ,C+,D ,D ,F+,F+,D-,F+,D ,F+,F ,F-,A ,C+,F ,A-,D ,D ,B ,C ,D ,D ,D ,D ,D ,C ,D ,D 
Guy,Edwards,SF,D-Hawks,D-RBSL,26,74,201,C-,C ,C+,F-,C ,C-,F ,C-,F+,B ,B-,F+,F ,B+,D+,C ,B ,C ,C ,C ,F ,C ,D ,F ,C ,D ,B ,B ,F 
Omar,Boyd,PG,Pistons,RBSL,23,76,186,C+,C-,A-,C ,D-,C-,F ,F+,F-,C-,C-,F ,B ,B+,C ,C-,B+,B ,C ,A ,B ,D ,D ,F ,F ,F ,C ,D ,F 
Frank,Ntilikina,SG,D-Raptors,D-RBSL,32,77,213,F+,D+,B-,D+,C-,D+,F+,F+,D-,C-,C-,F ,C-,B+,D+,C-,A+,F ,D ,B ,D ,D ,D ,F ,F ,F ,C ,D ,F 
Sal,Wright,PG,D-Nuggets,D-RBSL,27,73,218,D-,C ,B ,D+,C ,C-,F-,D-,F+,D+,B-,F ,B+,A+,A-,F+,A ,F ,C ,B ,D ,C ,D ,F ,D ,D ,D ,B ,F 
Jaren,Jackson Jr.,C,Wizards,RBSL,26,82,267,C-,A-,C+,A ,C-,C-,A-,A ,A ,C ,C+,A ,C-,C ,B ,A-,C ,C ,A ,B ,A ,D ,C ,A ,A ,A ,C ,C ,A 
Rodrick,Johnson,PF,Bulls,RBSL,36,85,303,D ,C+,A-,F-,B ,D+,C+,A-,C+,D-,D-,B+,A ,C-,C-,C+,B-,D ,C ,A ,F ,B ,D ,C ,B ,C ,D ,D ,B 
Charlie,Beamon,C,FA,,32,85,305,D-,C-,C ,F-,D ,F+,F ,C-,C-,F ,F+,F+,B ,F-,C-,A ,C+,D ,D ,B ,F ,D ,F ,F ,D ,D ,F ,F ,F 
Johnnie,Moore,PG,FA,,17,75,184,D-,D ,B-,F ,C-,C-,F-,F ,F-,C-,C-,F ,D+,B+,C-,C ,C+,D ,D ,B ,F ,C ,C ,F ,F ,F ,C ,C ,F 
Vladimir,Simon,SF,FA,,21,82,229,D+,C+,C+,D ,D+,F+,D+,D-,F+,D+,D ,D-,C ,C-,C ,C+,A-,C ,B ,C ,C ,C ,D ,C ,D ,D ,C ,C ,D 
Emilio,Delgado,PG,FA,,21,74,164,F ,C ,B-,C-,C-,F ,F ,F ,F-,C-,D-,F-,B-,A ,C-,C-,A ,F ,B ,B ,B ,B ,F ,D ,F ,F ,C ,D ,F 
Mack,Lewis,C,D-Clippers,D-RBSL,31,84,291,D+,C-,C ,F-,D-,F+,C-,D ,C ,D ,D-,C-,F-,F ,C-,A ,B+,D ,D ,C ,F ,D ,F ,D ,D ,C ,D ,D ,D 
Dennis,Smith Jr.,PG,Warriors,RBSL,33,75,208,C+,C ,B ,C-,C ,C-,F+,D ,F+,C-,C ,F+,A ,A-,B+,C ,A-,C ,C ,B ,D ,C ,D ,F ,D ,F ,D ,C ,F 
Rui,Hachimura,PF,Draft,,21,80,230,C ,C ,C ,D+,D+,F ,F ,C-,D ,F+,F ,D-,A ,C ,C+,A-,A-,B ,B ,B ,C ,C ,F ,D ,C ,C ,D ,D ,C 
Doyle,Baker,SF,FA,,20,78,213,D-,D-,B-,C-,D-,F-,D+,D-,F+,F ,F ,F-,A ,C ,C-,B-,C ,D ,D ,B ,C ,D ,F ,C ,D ,D ,F ,F ,F 
Leonard,Johnson,C,D-Magic,D-RBSL,33,82,277,D+,C ,B ,D ,C ,D ,D ,D+,C+,F-,C-,C ,B+,C-,C ,A ,B ,D ,C ,B ,D ,D ,D ,D ,D ,C ,F ,D ,C 
John,Turner,PF,FA,,33,81,265,F+,D-,B-,F-,D ,F-,F+,D ,F+,F+,F-,D-,A+,F ,D ,A ,C ,F ,D ,B ,F ,D ,F ,F ,D ,F ,F ,F ,D 
Luka,Doncic,SF,Knicks,RBSL,27,79,228,C-,C ,B-,C+,C-,C+,D-,C-,D ,D ,C-,F+,B+,B ,C ,B+,A ,D ,C ,B ,C ,D ,C ,F ,D ,D ,D ,D ,F 
